"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A_1_1","A_1_2","A_1_3","A_2_1","A_2_2","A_2_3","A_3_1","A_3_2","A_3_3","A_4_1","A_4_2","A_4_3","A_5_1","A_5_2","A_5_3","A_6_1","A_6_2","A_6_3","A_7_1","A_7_2","A_7_3","A_8_1","A_8_2","A_8_3"
"lcl|NC_010296.1_cds_WP_012265833.1_2536",10152.3414443763,1.63197754072263,0.402154326007482,4.05808774189904,4.94761801431424e-05,0.000501341914053374,3564.01971519349,17238.1405537614,9913.86108949803,18852.9447002377,18584.1390013949,19333.8491586953,7139.96264757613,6481.66554255846,10072.6981319869,21033.9666997081,25977.4274487973,26019.517052381,6044.35554525493,2187.95641132475,1887.95187969272,4951.37681521315,3580.00424761628,3550.16291133684,1382.50214939715,2184.55711094958,1606.75053939662,20949.6550184603,1967.28775088233,9151.44254371851
"lcl|NZ_AP019314.1_cds_myaer102_RS32475_3271",188.272178747614,0.824943931576242,0.203333606403821,4.05709585427753,4.96866934310118e-05,0.000503156389174804,169.763058587289,303.544235369598,204.589687525678,233.151391542061,259.23275420794,118.730293822396,228.456784791372,223.179132460878,222.502906829544,392.434385461596,262.221140449002,266.042141468777,186.66392125052,82.7106971794352,143.58524059328,118.192983102774,82.076968589989,68.9171184257414,87.3527053115299,155.090261426441,121.46062392847,193.065036732279,179.005462017221,216.563358868921
"lcl|NZ_CP046973.1_cds_WP_158200674.1_3167",135.700164916545,0.734584347873724,0.181106467314104,4.05609119744845,4.99007821187584e-05,0.000505004752625006,110.496665352673,173.579722402934,154.213332305787,159.281643726754,151.508687445927,112.733814336416,227.906286514766,165.943155685856,260.573746401139,140.966562146073,168.96924551729,202.509689774741,113.937718165902,90.4648250400072,68.8821086629923,94.5543864822195,70.0068261502847,156.460485074656,92.0115162614781,90.3954666599828,79.8169814387092,182.572371692482,70.893252284048,118.125468473957
"lcl|NC_010296.1_cds_WP_012267215.1_4219",13.0024580600123,1.84779724985001,0.455711115574476,4.05475571409017,5.01867226746949e-05,0.00050757747332182,19.0857876518254,27.314575606553,23.6460442868873,25.9698332163186,31.9697230390489,22.7866220467224,15.41395174496,14.0001669809407,13.5362985143449,22.7198854740924,14.3464453741095,12.9050292503511,21.8178609253854,0,3.88068217819675,0,4.82805697588171,0,2.32940547497413,2.65869019588185,6.07303119642352,0,7.0893252284048,19.6875780789928
"lcl|NC_010296.1_cds_WP_004163274.1_828",7066.64778880116,-0.37868542893257,0.0934133632538594,-4.05386783798222,5.03776847137596e-05,0.000509186958572428,6797.05169189875,6215.82818117511,6320.69044677319,5399.41687937505,5142.95544541221,5332.06955893304,7208.22443387524,6581.31378989339,6884.05381320152,5278.75884549197,6625.66668860957,5955.17465175819,6770.00143825478,7851.0544588292,7622.62996852296,6346.05401582588,7647.64224979662,8558.76105854816,10019.9376506012,9834.49503456695,9262.24015043108,6627.16723913629,7945.36124973468,7372.99799058282
"lcl|NC_010296.1_cds_WP_002796279.1_5015",13230.9258063109,-0.719277549272726,0.177449422973554,-4.05342286956844,5.04736462095906e-05,0.000509834810197885,17310.3071426358,10036.344304724,7431.02643937486,10329.6454386419,10024.5931546792,5852.56397831606,15064.3853393154,12986.3901836738,9296.05300472634,8764.19582163115,6577.84520402921,6319.49355444118,18507.202547189,17367.954053038,19181.241836282,14863.2222135704,15430.4700949179,18350.5797494704,17409.9765199567,19134.5933397617,17911.9717259086,13107.4371677154,17753.4427032327,8531.28383423023
"lcl|NC_010296.1_cds_WP_012267538.1_4637",425.790732879182,0.950369208953286,0.234471270113411,4.05324374493132,5.05123249597393e-05,0.000509903595808094,312.404208406194,752.031944522356,528.43768536783,705.80235607906,603.25477386727,633.228233719443,415.075700560709,418.769700576962,558.372313716726,610.855102632985,582.625087137447,604.550985651065,221.410884946504,307.580405136025,233.811101236354,585.509854755282,311.40967494437,363.211840351881,121.129084698655,127.617129402329,118.85789627286,482.662591830698,311.930310049811,308.438723237555
"lcl|NC_010296.1_cds_WP_012267203.1_4209",7424.94636604567,-0.349429656248571,0.0862144255077218,-4.05303003749963,5.05585079966495e-05,0.000510047999966199,8855.30321287718,6079.69586081342,6212.74111415914,6165.23840555404,6136.79683553917,5288.89490663398,7580.91176713731,6910.72948356258,7252.91794771741,6308.38274629516,6034.27432929906,5531.29407561204,9260.46985944137,8163.80428253894,7845.76919376927,8144.40571257425,8128.03391889685,7480.30128642642,8071.38997078536,7927.32793405437,7871.51600645009,9160.09657974347,10231.6686358952,7556.74871932009
"lcl|NZ_CP046973.1_cds_WP_158198618.1_252",360.116582911728,-0.85483725038222,0.210921589360549,-4.05286748015616,5.05936640896083e-05,0.000510081049422642,225.51364883341,165.649684323612,419.460263871741,165.629825179632,207.803199753818,402.963421457827,203.133864067509,225.237980546311,298.644585972734,132.70478561004,329.171218861513,299.793756431234,263.43046895095,429.06174161832,419.113675245249,318.211877584392,492.461811539934,508.496576492633,436.763526557649,419.186820884038,416.436424897613,337.863814281489,577.780006114991,948.285010804822
"lcl|NZ_CP020771.1_cds_WP_084989998.1_3216",787.37951656862,-0.784044458216933,0.193475823446929,-4.05241566749036,5.06914988397469e-05,0.000510745580249339,422.900873758867,471.83726571965,473.948974619786,660.787978504107,593.524858159734,645.221192691402,1033.28526518893,696.302422493257,564.294444316752,435.808712275773,456.695177742486,489.398416955624,446.054045585658,1294.93935271553,1499.88366187304,1116.46910192467,946.299167272814,1251.68388059725,1112.29111430015,1140.57809403331,1095.74834301184,509.943520934173,666.396571470051,872.815961502016
"lcl|NZ_CP046058.1_cds_WP_103113442.1_2449",913.805536658783,-1.12207229553291,0.277020897578966,-4.05049693123984,5.11089799354355e-05,0.000514627865932642,589.148129357662,443.64157477095,672.370128853232,545.366497542691,423.946327256953,653.616263971773,782.808549333327,828.892239195107,1139.58713117641,186.406333094258,313.230724001391,327.589204047375,831.502921934133,980.897174362364,922.632187866277,1067.37355509736,1552.22031774597,1423.04536425045,1918.2654086412,2422.06676844836,1937.2969516591,426.00220061579,723.11117329729,820.315753291369
"lcl|NZ_CP011339.1_cds_WP_016516632.1_2835",318.01825923444,-0.583300200554671,0.144070725529742,-4.04870731656207,5.15013019279975e-05,0.000518252094872931,257.155875729857,197.369836640899,199.449243115485,280.474198736241,312.052296620282,321.411300448505,325.894979750584,270.532638425825,217.426794886665,191.569943429279,227.94907649974,256.115195891584,269.086951413087,325.673370144026,455.009985393569,445.49662861815,436.939156317294,478.694579335556,361.05784862099,384.623848337574,497.120982221526,203.557701772077,386.368224948062,331.407564329713
"lcl|NZ_AP024565.1_cds_WP_260324526.1_1266",434.005101512166,1.51746475012974,0.37484026174624,4.04829711477748,5.15916281797517e-05,0.000518834727137666,793.064702690322,1335.77085869466,978.740615700729,370.502953886146,275.217615727464,331.005667626072,570.316214563521,474.770368500725,250.42152251538,1459.75264171044,282.94378376716,590.653261842994,406.458668350699,69.7871507451484,150.376434405124,141.831579723329,325.893845872015,128.521112739896,48.9175149744567,125.844669271741,91.9630438315562,522.53471898193,244.581720379966,446.251769790504
"lcl|NC_010296.1_cds_WP_012267940.1_5159",130.132601268702,0.861578284268828,0.212880971750164,4.04723013609676,5.1827280086059e-05,0.000520877186794563,213.459467158573,177.985299113668,181.971732120829,166.784039989246,190.428350276074,172.698609196212,91.3827139165488,90.1775461419416,112.520481400492,190.020860328773,252.656843532929,174.7142421586,181.815507711545,81.4183425360065,71.7926202966398,47.2771932411097,101.389196493516,68.9171184257414,72.211569724198,76.2157856152796,63.3330396198453,130.109046493493,118.74619757578,95.1566273817988
"lcl|NZ_CP020664.1_cds_WP_106908179.1_375",53.146157580889,1.30191548770776,0.321713797545532,4.04681271875977,5.19197477819955e-05,0.000521478948218411,97.4379685382663,128.20228228237,60.6572440402762,93.4913995787471,75.0593497438539,53.9683153738162,34.1308931495544,35.0004174523518,25.3805597143966,105.854011867931,89.2667712166814,109.196401349125,64.6455138529939,19.3853196514301,35.8963101483199,18.1835358619653,26.5543133673494,57.7413694918374,23.2940547497413,13.2934509794092,13.8812141632538,60.8574572308272,17.723313071012,16.4063150658274
